customer_id,num_products,service_bundle,has_credit_card
15721433,2,Dual service,1
15721460,1,Core service,0
15721462,2,Dual service,1
15721469,2,Dual service,0
15721487,1,Starter service,1
15721504,2,Dual service,1
15721507,1,Core service,0
15721569,1,Core service,0
15721582,2,Dual service,1
15721585,2,Dual service,0
15721592,2,Dual service,1
15721658,2,Dual service,1
15721715,1,Core service,1
15721719,2,Dual service,1
15721730,2,Dual service,1
15721740,1,Core service,1
15721779,2,Dual service,0
15721793,1,Core service,1
15721835,1,Starter service,1
15721917,1,Core service,1
15721921,1,Core service,1
15721935,2,Dual service,1
15721937,1,Core service,0
15722004,1,Core service,0
15722010,1,Core service,1
15722037,1,Core service,0
15722053,2,Dual service,0
15722061,2,Dual service,1
15722072,1,Core service,0
15722083,2,Dual service,0
15722090,1,Core service,1
15722122,1,Starter service,0
15722212,2,Dual service,0
15722246,1,Starter service,1
15722322,2,Dual service,0
15722350,1,Core service,1
15722364,2,Dual service,1
15722404,2,Dual service,1
15722409,1,Core service,1
15722425,2,Dual service,1
15722473,2,Dual service,1
15722479,2,Dual service,0
15722532,1,Core service,1
15722533,2,Dual service,0
15722535,1,Core service,0
15722548,1,Core service,0
15722578,1,Core service,1
15722583,2,Dual service,1
15722599,2,Dual service,0
15722611,1,Core service,1
15722632,1,Core service,1
15722692,1,Core service,1
15722701,1,Core service,1
15722731,1,Core service,1
15722758,2,Dual service,0
15722765,1,Core service,0
15722813,1,Core service,1
15722845,2,Dual service,1
15722902,1,Core service,1
15722965,1,Core service,1
15722991,1,Core service,0
15722993,1,Core service,0
15723006,2,Dual service,0
15723008,2,Dual service,1
15723013,2,Dual service,1
15723028,2,Dual service,1
15723053,2,Dual service,0
15723064,2,Dual service,1
15723105,1,Starter service,1
15723153,2,Dual service,1
15723169,1,Core service,1
15723216,1,Core service,1
15723217,1,Starter service,1
15723250,2,Dual service,1
15723263,1,Core service,1
15723299,1,Core service,1
15723318,3,Premium bundle,0
15723320,2,Dual service,1
15723339,2,Dual service,1
15723373,1,Core service,1
15723400,2,Dual service,1
15723411,1,Core service,1
15723437,2,Dual service,1
15723481,2,Dual service,0
15723484,1,Core service,1
15723488,1,Core service,0
15723604,1,Core service,1
15723613,2,Dual service,1
15723620,2,Dual service,0
15723654,1,Core service,1
15723658,2,Dual service,1
15723671,1,Core service,1
15723685,2,Dual service,1
15723706,1,Core service,1
15723717,1,Core service,0
15723720,2,Dual service,0
15723721,1,Core service,1
15723737,1,Starter service,1
15723786,2,Dual service,1
15723818,2,Dual service,1
15723827,1,Core service,0
15723851,1,Starter service,1
15723856,2,Dual service,1
15723858,2,Dual service,0
15723864,2,Dual service,1
15723872,2,Dual service,0
15723873,1,Core service,0
15723884,2,Dual service,0
15723886,2,Dual service,0
15723894,1,Core service,0
15723907,2,Dual service,0
15723950,1,Core service,1
15723989,2,Dual service,1
15724076,3,Premium bundle,0
15724099,1,Core service,1
15724127,2,Dual service,0
15724145,1,Core service,1
15724150,1,Core service,1
15724154,1,Core service,1
15724161,4,Premium bundle,1
15724181,2,Dual service,1
15724200,1,Core service,0
15724223,1,Starter service,0
15724251,1,Core service,0
15724269,2,Dual service,1
15724282,2,Dual service,1
15724296,2,Dual service,0
15724307,1,Core service,0
15724321,1,Core service,0
15724334,1,Starter service,1
15724336,1,Core service,1
15724402,2,Dual service,1
15724423,2,Dual service,0
15724428,2,Dual service,1
15724443,1,Core service,0
15724444,2,Dual service,1
15724453,1,Starter service,0
15724466,1,Core service,1
15724527,2,Dual service,1
15724536,2,Dual service,1
15724543,2,Dual service,1
15724563,2,Dual service,0
15724620,1,Core service,1
15724623,1,Core service,1
15724632,2,Dual service,0
15724648,1,Core service,0
15724663,2,Dual service,0
15724684,1,Core service,1
15724691,2,Dual service,1
15724719,1,Core service,1
15724764,2,Dual service,0
15724834,2,Dual service,0
15724838,1,Starter service,1
15724848,1,Core service,1
15724851,1,Core service,1
15724858,1,Starter service,1
15724863,1,Core service,1
15724876,1,Core service,1
15724889,1,Starter service,0
15724890,2,Dual service,0
15724924,1,Core service,0
15724944,2,Dual service,1
15724955,2,Dual service,0
15725002,2,Dual service,1
15725024,2,Dual service,0
15725028,2,Dual service,1
15725036,1,Core service,0
15725039,1,Core service,1
15725068,2,Dual service,1
15725076,2,Dual service,1
15725094,1,Core service,1
15725141,1,Core service,1
15725166,2,Dual service,1
15725221,1,Core service,1
15725302,2,Dual service,1
15725311,2,Dual service,1
15725355,1,Starter service,0
15725429,1,Core service,1
15725478,2,Dual service,1
15725509,2,Dual service,1
15725511,1,Core service,0
15725639,1,Core service,1
15725660,1,Core service,0
15725664,1,Core service,0
15725665,2,Dual service,1
15725679,1,Starter service,0
15725698,1,Core service,1
15725737,2,Dual service,0
15725762,1,Core service,1
15725767,2,Dual service,1
15725772,2,Dual service,1
15725776,1,Core service,0
15725794,1,Starter service,1
15725811,1,Core service,0
15725818,1,Core service,1
15725835,2,Dual service,0
15725882,2,Dual service,1
15725906,1,Starter service,1
15725945,1,Starter service,0
15725997,1,Core service,1
15726032,1,Core service,1
15726046,1,Core service,1
15726058,2,Dual service,0
15726087,1,Starter service,1
15726088,1,Starter service,1
15726103,1,Core service,1
15726153,1,Core service,1
15726167,2,Dual service,1
15726178,2,Dual service,1
15726179,2,Dual service,1
15726186,2,Dual service,1
15726234,1,Starter service,0
15726250,2,Dual service,0
15726267,2,Dual service,0
15726289,1,Core service,1
15726310,2,Dual service,1
15726313,2,Dual service,1
15726354,1,Core service,1
15726358,2,Dual service,0
15726403,1,Core service,1
15726466,1,Core service,1
15726484,1,Core service,1
15726487,1,Core service,1
15726490,1,Starter service,1
15726494,1,Core service,1
15726556,2,Dual service,0
15726557,1,Core service,0
15726588,2,Dual service,0
15726589,1,Core service,1
15726631,1,Core service,0
15726634,1,Starter service,1
15726676,2,Dual service,0
15726695,2,Dual service,1
15726720,1,Starter service,1
15726747,1,Core service,0
15726774,1,Core service,0
15726776,1,Core service,1
15726791,1,Core service,1
15726796,1,Core service,1
15726814,2,Dual service,0
15726832,1,Core service,1
15726855,1,Core service,1
15726931,2,Dual service,0
15726945,2,Dual service,1
15726960,2,Dual service,1
15727021,2,Dual service,1
15727041,2,Dual service,1
15727059,2,Dual service,0
15727138,2,Dual service,1
15727177,1,Core service,1
15727197,2,Dual service,0
15727198,2,Dual service,0
15727251,1,Core service,0
15727281,2,Dual service,1
15727291,2,Dual service,1
15727299,1,Core service,1
15727311,2,Dual service,1
15727317,3,Premium bundle,1
15727350,1,Core service,0
15727353,1,Core service,1
15727361,2,Dual service,1
15727384,1,Core service,0
15727391,2,Dual service,1
15727408,2,Dual service,1
15727421,2,Dual service,1
15727467,2,Dual service,1
15727489,1,Core service,1
15727490,1,Starter service,0
15727499,2,Dual service,0
15727539,2,Dual service,1
15727546,2,Dual service,1
15727556,1,Core service,1
15727605,2,Dual service,0
15727619,3,Premium bundle,1
15727688,2,Dual service,1
15727696,2,Dual service,1
15727703,1,Core service,0
15727811,1,Core service,0
15727819,1,Core service,1
15727829,2,Dual service,1
15727857,2,Dual service,1
15727868,2,Dual service,1
15727915,1,Core service,0
15727919,2,Dual service,0
15727944,1,Core service,1
15728005,2,Dual service,1
15728006,1,Core service,1
15728010,2,Dual service,0
15728012,1,Core service,1
15728043,2,Dual service,1
15728078,1,Core service,0
15728082,2,Dual service,1
15728167,1,Core service,0
15728224,2,Dual service,1
15728333,1,Starter service,1
15728352,1,Core service,0
15728362,2,Dual service,1
15728456,1,Starter service,1
15728474,1,Core service,1
15728480,2,Dual service,1
15728505,2,Dual service,1
15728523,1,Core service,1
15728542,2,Dual service,1
15728564,2,Dual service,0
15728605,2,Dual service,0
15728608,2,Dual service,0
15728669,1,Core service,1
15728683,2,Dual service,0
15728693,1,Core service,1
15728706,1,Starter service,1
15728709,2,Dual service,0
15728773,2,Dual service,1
15728823,2,Dual service,1
15728829,1,Core service,1
15728838,1,Core service,1
15728885,1,Starter service,1
15728906,2,Dual service,1
15728912,1,Core service,1
15728917,1,Core service,1
15728963,1,Core service,0
15729018,1,Core service,1
15729019,1,Core service,1
15729040,2,Dual service,1
15729054,1,Core service,1
15729065,2,Dual service,1
15729083,1,Core service,0
15729087,2,Dual service,0
15729110,2,Dual service,1
15729117,1,Core service,1
15729201,1,Starter service,1
15729224,2,Dual service,1
15729238,1,Core service,1
15729246,2,Dual service,1
15729279,1,Core service,1
15729359,2,Dual service,1
15729362,1,Core service,1
15729377,2,Dual service,1
15729412,1,Core service,1
15729435,2,Dual service,1
15729454,2,Dual service,1
15729489,1,Core service,0
15729515,2,Dual service,1
15729557,1,Core service,1
15729574,2,Dual service,1
15729582,1,Core service,0
15729599,1,Core service,0
15729668,1,Core service,1
15729689,2,Dual service,0
15729718,3,Premium bundle,0
15729763,1,Core service,1
15729771,1,Core service,0
15729804,2,Dual service,1
15729832,1,Core service,1
15729836,2,Dual service,1
15729908,1,Starter service,0
15729954,3,Premium bundle,1
15729956,1,Core service,1
15729958,1,Starter service,1
15729970,1,Core service,0
15729975,1,Core service,0
15730038,1,Starter service,0
15730044,3,Premium bundle,0
15730059,2,Dual service,1
15730076,1,Starter service,1
15730137,1,Core service,0
15730150,1,Core service,1
15730161,2,Dual service,1
15730272,1,Core service,1
15730273,1,Starter service,1
15730287,3,Premium bundle,1
15730339,1,Core service,0
15730345,1,Core service,1
15730353,2,Dual service,1
15730360,2,Dual service,1
15730394,2,Dual service,0
15730397,1,Core service,1
15730418,2,Dual service,1
15730433,1,Core service,1
15730441,2,Dual service,1
15730447,2,Dual service,1
15730448,1,Core service,1
15730460,1,Starter service,0
15730469,2,Dual service,0
15730488,1,Starter service,0
15730540,2,Dual service,1
15730579,1,Core service,1
15730590,2,Dual service,0
15730639,2,Dual service,1
15730657,1,Core service,0
15730673,1,Core service,1
15730688,2,Dual service,1
15730705,1,Core service,1
15730735,2,Dual service,1
15730738,2,Dual service,1
15730759,1,Core service,1
15730793,1,Core service,1
15730796,1,Core service,1
15730810,1,Core service,1
15730830,2,Dual service,1
15730868,2,Dual service,1
15731026,2,Dual service,1
15731117,1,Core service,1
15731148,1,Core service,1
15731166,1,Core service,1
15731246,2,Dual service,1
15731267,1,Core service,1
15731281,2,Dual service,1
15731327,2,Dual service,0
15731330,1,Core service,1
15731412,1,Core service,1
15731463,1,Core service,1
15731478,1,Core service,0
15731507,1,Core service,0
15731511,2,Dual service,1
15731519,2,Dual service,1
15731522,2,Dual service,1
15731543,1,Core service,1
15731553,2,Dual service,1
15731555,1,Core service,0
15731569,2,Dual service,1
15731586,2,Dual service,0
15731669,1,Core service,1
15731744,2,Dual service,0
15731751,1,Core service,0
15731755,2,Dual service,1
15731760,1,Starter service,0
15731781,2,Dual service,1
15731790,1,Core service,1
15731815,3,Premium bundle,1
15731829,2,Dual service,1
15731865,2,Dual service,1
15731890,1,Core service,0
15731951,1,Core service,1
15731989,2,Dual service,1
15732020,2,Dual service,0
15732061,1,Core service,0
15732102,2,Dual service,1
15732113,1,Starter service,0
15732175,1,Starter service,0
15732199,1,Core service,0
15732202,2,Dual service,1
15732235,1,Core service,0
15732265,2,Dual service,1
15732266,1,Core service,1
15732268,1,Core service,1
15732270,1,Starter service,1
15732281,1,Core service,1
15732293,2,Dual service,1
15732299,3,Premium bundle,1
15732307,1,Core service,1
15732334,2,Dual service,1
15732430,1,Core service,1
15732437,2,Dual service,1
15732438,4,Premium bundle,0
15732448,1,Starter service,1
15732476,2,Dual service,0
15732563,2,Dual service,1
15732610,2,Dual service,1
15732621,1,Starter service,1
15732628,1,Core service,1
15732643,1,Core service,1
15732644,2,Dual service,1
15732660,1,Starter service,1
15732672,1,Core service,1
15732674,2,Dual service,0
15732704,2,Dual service,1
15732740,1,Core service,0
15732774,1,Core service,1
15732778,2,Dual service,1
15732791,1,Core service,1
15732832,2,Dual service,1
15732884,1,Core service,0
15732903,2,Dual service,1
15732917,1,Core service,1
15732943,1,Core service,1
15732963,2,Dual service,1
15732967,2,Dual service,1
15732987,1,Core service,0
15733014,2,Dual service,0
15733032,2,Dual service,1
15733111,1,Core service,1
15733114,2,Dual service,1
15733119,2,Dual service,1
15733138,1,Core service,1
15733169,1,Core service,1
15733229,2,Dual service,0
15733234,1,Starter service,1
15733247,1,Starter service,1
15733261,1,Starter service,1
15733297,1,Core service,1
15733303,2,Dual service,1
15733361,1,Core service,1
15733387,1,Core service,1
15733429,2,Dual service,1
15733444,2,Dual service,0
15733447,1,Core service,1
15733460,2,Dual service,1
15733476,1,Core service,1
15733491,2,Dual service,0
15733581,1,Core service,1
15733597,2,Dual service,0
15733602,2,Dual service,0
15733616,1,Core service,1
15733661,2,Dual service,1
15733705,2,Dual service,0
15733768,1,Starter service,1
15733777,1,Starter service,0
15733797,2,Dual service,1
15733842,1,Core service,1
15733872,2,Dual service,0
15733876,2,Dual service,1
15733883,2,Dual service,0
15733888,1,Core service,1
15733904,1,Core service,1
15733964,1,Core service,1
15733966,1,Core service,1
15733973,1,Starter service,1
15733974,1,Core service,1
15734005,2,Dual service,1
15734008,1,Core service,1
15734044,1,Core service,0
15734058,1,Core service,1
15734085,1,Core service,1
15734161,2,Dual service,1
15734177,2,Dual service,1
15734202,1,Core service,1
15734246,2,Dual service,0
15734311,2,Dual service,1
15734312,2,Dual service,1
15734365,2,Dual service,0
15734438,2,Dual service,1
15734461,1,Core service,0
15734491,2,Dual service,1
15734524,1,Starter service,1
15734565,2,Dual service,1
15734578,1,Core service,0
15734588,2,Dual service,1
15734609,2,Dual service,1
15734610,3,Premium bundle,1
15734626,2,Dual service,1
15734628,2,Dual service,1
15734634,1,Core service,0
15734649,1,Core service,1
15734659,2,Dual service,1
15734674,1,Starter service,1
15734711,1,Starter service,1
15734714,1,Core service,1
15734737,2,Dual service,1
15734762,3,Premium bundle,1
15734765,1,Core service,0
15734850,1,Core service,1
15734886,2,Dual service,1
15734892,2,Dual service,1
15734917,2,Dual service,1
15734942,1,Core service,1
15734948,2,Dual service,0
15734970,1,Core service,0
15734987,2,Dual service,1
15734999,1,Core service,1
15735025,2,Dual service,1
15735078,2,Dual service,1
15735080,1,Starter service,1
15735106,2,Dual service,1
15735203,1,Core service,1
15735221,2,Dual service,1
15735222,2,Dual service,1
15735246,2,Dual service,0
15735263,1,Core service,0
15735270,1,Starter service,1
15735330,1,Starter service,1
15735339,1,Starter service,1
15735346,1,Core service,1
15735358,1,Starter service,1
15735388,2,Dual service,1
15735400,1,Core service,1
15735428,2,Dual service,0
15735439,1,Core service,0
15735522,2,Dual service,0
15735549,2,Dual service,1
15735572,1,Core service,1
15735632,1,Starter service,1
15735636,1,Core service,1
15735687,1,Core service,1
15735688,1,Core service,0
15735719,2,Dual service,1
15735782,1,Core service,1
15735784,1,Starter service,1
15735788,2,Dual service,1
15735799,1,Core service,1
15735837,2,Dual service,1
15735849,2,Dual service,0
15735878,1,Core service,0
15735909,1,Core service,1
15735968,2,Dual service,0
15736008,1,Core service,1
15736043,1,Core service,1
15736069,1,Core service,1
15736078,1,Core service,1
15736112,2,Dual service,1
15736124,2,Dual service,1
15736126,1,Core service,1
15736146,1,Core service,1
15736154,2,Dual service,0
15736228,1,Core service,1
15736250,1,Core service,0
