customer_id,gender,age,credit_score,estimated_salary,risk_band
15715941,Male,54,692,88721.84,Medium
15715951,Male,42,562,86797.41,Very High
15715988,Male,35,793,79704.12,Low
15716000,Male,48,638,7919.08,High
15716023,Male,31,693,182270.88,Medium
15716024,Male,42,660,115509.59,High
15716041,Male,39,622,100862.36,High
15716082,Male,39,703,183656.12,Medium
15716085,Female,41,739,191694.77,Medium
15716134,Male,40,617,107047.92,High
15716155,Female,36,841,122662.98,Very Low
15716164,Female,41,501,172114.67,Very High
15716186,Female,38,586,87168.46,High
15716218,Female,45,709,174032.0,Medium
15716236,Male,35,499,10722.54,Very High
15716276,Female,34,709,57029.66,Medium
15716284,Male,43,543,78858.07,Very High
15716324,Female,23,665,115147.33,High
15716328,Female,40,501,141946.92,Very High
15716334,Female,45,850,19482.5,Very Low
15716347,Male,37,663,176487.05,High
15716357,Female,39,772,140709.25,Low
15716381,Female,50,666,140136.1,High
15716420,Male,39,612,59601.15,High
15716431,Female,30,775,96170.38,Low
15716449,Male,33,527,98734.15,Very High
15716491,Female,51,710,141400.51,Medium
15716501,Male,32,659,187551.24,High
15716518,Female,27,617,190269.21,High
15716605,Female,24,710,173276.62,Medium
15716608,Male,38,651,67029.82,High
15716609,Male,54,484,49954.79,Very High
15716619,Female,36,580,12099.67,High
15716728,Female,42,513,73151.25,Very High
15716781,Male,24,815,178028.96,Very Low
15716800,Male,31,582,33747.03,High
15716822,Male,30,646,12757.14,High
15716835,Male,24,546,125381.02,Very High
15716926,Male,33,807,178153.65,Very Low
15716984,Female,56,695,84644.76,Medium
15716994,Male,24,559,85891.02,Very High
15717010,Female,60,741,38914.51,Low
15717046,Male,53,741,38913.68,Low
15717056,Female,25,828,116613.26,Very Low
15717065,Female,35,686,35356.46,Medium
15717138,Male,31,850,149170.92,Very Low
15717156,Male,30,520,898.51,Very High
15717164,Male,32,485,194010.12,Very High
15717185,Male,28,711,64286.39,Medium
15717191,Male,49,508,132468.76,Very High
15717225,Female,21,544,9262.77,Very High
15717231,Male,37,721,90821.66,Medium
15717286,Female,40,675,142783.98,Medium
15717290,Male,41,688,65520.74,Medium
15717307,Male,31,496,93713.13,Very High
15717328,Female,37,842,87071.18,Very Low
15717398,Female,39,549,81259.25,Very High
15717426,Male,36,850,40812.9,Very Low
15717489,Male,23,835,19793.73,Very Low
15717498,Male,42,775,187839.9,Low
15717527,Female,49,619,38186.85,High
15717560,Male,50,580,57541.08,High
15717629,Male,42,632,148172.94,High
15717643,Female,34,728,11597.69,Medium
15717700,Male,34,683,25339.29,Medium
15717706,Female,32,799,17938.0,Low
15717736,Female,46,639,133995.59,High
15717770,Female,55,850,171762.87,Very Low
15717879,Female,79,712,174118.93,Medium
15717893,Male,36,607,97879.02,High
15717898,Male,32,542,159737.56,Very High
15717935,Female,21,589,55601.44,High
15717937,Male,43,554,24983.39,Very High
15717962,Male,63,773,93091.02,Low
15717984,Male,47,477,61315.37,Very High
15717995,Male,27,849,157891.86,Very Low
15718039,Female,47,606,53784.22,High
15718057,Female,51,760,179614.8,Low
15718064,Male,29,635,117173.8,High
15718071,Female,51,655,15801.02,High
15718106,Male,34,625,197283.2,High
15718153,Female,74,759,48244.64,Low
15718216,Male,43,803,72051.44,Very Low
15718231,Male,28,537,189839.93,Very High
15718242,Female,47,725,86622.56,Medium
15718245,Male,34,730,126592.01,Medium
15718247,Female,46,606,183717.94,High
15718280,Male,39,662,146219.9,High
15718281,Male,67,706,86507.88,Medium
15718289,Male,46,553,112549.99,Very High
15718369,Female,33,795,114935.21,Low
15718406,Male,41,540,121098.65,Very High
15718443,Male,39,539,36692.17,Very High
15718454,Female,44,712,45738.94,Medium
15718465,Male,51,671,176403.33,Medium
15718507,Male,37,647,149517.71,High
15718531,Female,35,554,176779.46,Very High
15718572,Male,57,600,103548.25,High
15718588,Female,37,548,98029.58,Very High
15718667,Male,35,621,143.34,High
15718673,Female,33,839,62674.42,Very Low
15718765,Male,43,501,81123.59,Very High
15718769,Male,36,557,98413.1,Very High
15718773,Female,32,638,160129.99,High
15718779,Male,34,780,64804.04,Low
15718780,Female,32,650,118324.75,High
15718789,Male,30,604,75786.55,High
15718839,Female,38,850,23974.85,Very Low
15718843,Male,41,769,25723.73,Low
15718852,Male,56,794,71776.76,Low
15718893,Female,54,404,83715.66,Very High
15718912,Female,44,608,132424.69,High
15718921,Male,32,625,134794.02,High
15718944,Female,37,573,193995.37,Very High
15719017,Female,34,672,16245.25,Medium
15719090,Female,34,676,189540.95,Medium
15719170,Female,30,679,179435.21,Medium
15719212,Male,33,491,187946.55,Very High
15719265,Male,46,589,170676.67,High
15719276,Male,35,741,99595.67,Low
15719294,Female,29,800,167773.55,Very Low
15719302,Female,50,765,79579.94,Low
15719309,Female,42,670,29483.87,Medium
15719348,Male,35,513,76640.29,Very High
15719352,Male,39,754,89593.26,Low
15719377,Female,50,804,8546.87,Very Low
15719426,Male,67,529,154002.02,Very High
15719479,Female,56,619,42442.21,High
15719508,Male,49,575,168080.53,Very High
15719541,Male,31,675,60270.87,Medium
15719561,Male,42,768,60686.4,Low
15719579,Female,33,670,198017.05,Medium
15719606,Male,50,657,37171.46,High
15719624,Female,38,669,130755.34,High
15719649,Male,38,553,187915.7,Very High
15719778,Female,32,577,9902.39,Very High
15719779,Male,25,645,93073.04,High
15719793,Male,62,850,180243.56,Very Low
15719809,Male,32,516,111421.45,Very High
15719827,Male,36,767,65147.27,Low
15719856,Female,45,646,57236.44,High
15719858,Female,38,659,35701.06,High
15719898,Male,36,556,32044.64,Very High
15719931,Male,31,850,178667.7,Very Low
15719940,Female,51,628,12628.61,High
15719950,Male,61,682,172141.33,Medium
15719958,Male,39,850,120380.12,Very Low
15719991,Female,52,727,80259.67,Medium
15720050,Female,28,727,101433.76,Medium
15720071,Female,49,535,61820.41,Very High
15720083,Male,42,554,183492.9,Very High
15720110,Male,32,795,198317.23,Low
15720123,Male,37,554,166177.3,Very High
15720134,Male,30,709,134732.99,Medium
15720155,Male,29,630,9324.31,High
15720187,Female,30,479,41879.99,Very High
15720203,Male,28,577,143274.41,Very High
15720284,Female,37,607,180890.4,High
15720305,Female,40,591,136767.16,High
15720338,Male,55,592,128918.42,High
15720353,Male,41,553,90607.31,Very High
15720354,Male,71,581,197562.08,High
15720371,Female,51,652,173989.47,High
15720463,Male,30,796,62905.29,Low
15720508,Male,31,735,72927.68,Medium
15720509,Male,34,696,8236.78,Medium
15720511,Male,41,547,175295.89,Very High
15720529,Male,29,591,108684.65,High
15720559,Female,61,487,11384.45,Very High
15720583,Female,44,745,34265.08,Low
15720636,Female,50,628,109608.81,High
15720637,Female,46,710,166586.99,Medium
15720644,Male,27,789,103603.65,Low
15720649,Female,36,641,31106.67,High
15720662,Female,35,787,16607.15,Low
15720671,Male,42,704,179565.57,Medium
15720676,Female,37,700,17040.82,Medium
15720687,Female,41,576,191035.18,Very High
15720702,Male,37,789,121883.87,Low
15720706,Female,39,529,122925.44,Very High
15720713,Female,29,850,199775.67,Very Low
15720725,Male,28,762,167909.52,Low
15720745,Male,24,635,142935.83,High
15720774,Male,44,850,104240.77,Very Low
15720814,Female,36,670,38614.69,Medium
15720820,Female,24,462,64421.02,Very High
15720838,Female,31,689,120663.57,Medium
15720847,Male,35,601,118983.18,High
15720893,Female,34,637,26057.08,High
15720910,Female,66,560,15928.49,Very High
15720919,Male,42,667,108348.94,High
15720924,Female,34,585,75503.6,High
15720929,Female,47,604,9308.1,High
15720941,Male,34,710,1561.58,Medium
15720943,Female,45,747,189362.39,Low
15720968,Male,27,606,147533.09,High
15721007,Male,33,776,129525.5,Low
15721019,Female,24,687,158615.41,Medium
15721024,Male,26,642,47472.68,High
15721047,Male,37,578,199428.19,Very High
15721116,Male,24,597,187826.11,High
15721181,Male,46,611,45886.33,High
15721189,Female,66,666,99792.82,High
15721207,Male,42,625,93429.95,High
15721251,Female,41,554,36242.19,Very High
15721292,Male,39,719,145759.7,Medium
15721303,Male,34,640,24761.36,High
15721307,Male,37,694,100335.55,Medium
15721377,Female,34,833,166472.81,Very Low
15721383,Male,40,627,194792.42,High
15721426,Male,65,606,7861.68,High
15721433,Female,38,664,154395.56,High
15721460,Male,60,678,192156.54,Medium
15721462,Female,58,622,33277.31,High
15721469,Male,45,492,164741.81,Very High
15721487,Female,27,739,57572.38,Medium
15721504,Male,41,731,101371.72,Medium
15721507,Female,32,713,149558.83,Medium
15721569,Female,55,658,119439.66,High
15721582,Female,40,644,115800.1,High
15721585,Male,29,628,124749.08,High
15721592,Female,38,665,156439.56,High
15721658,Female,56,672,150694.42,Medium
15721715,Female,40,769,50568.02,Low
15721719,Male,42,743,80428.42,Low
15721730,Female,44,601,58561.31,High
15721740,Male,50,633,195937.16,High
15721779,Male,41,826,180934.67,Very Low
15721793,Female,50,510,23768.01,Very High
15721835,Male,25,791,89666.28,Low
15721917,Female,38,559,86575.46,Very High
15721921,Male,44,796,57205.55,Low
15721935,Male,25,521,157878.67,Very High
15721937,Male,38,686,115927.85,Medium
15722004,Female,31,543,61843.73,Very High
15722010,Male,53,621,35588.07,High
15722037,Male,36,610,42581.04,High
15722053,Male,33,576,190112.05,Very High
15722061,Female,41,619,114323.66,High
15722072,Male,53,630,114110.97,High
15722083,Male,39,591,42392.24,High
15722090,Male,51,615,169149.38,High
15722122,Female,40,544,161076.92,Very High
15722212,Female,41,696,28276.83,Medium
15722246,Female,60,742,13161.66,Low
15722322,Female,78,655,188435.38,High
15722350,Female,37,627,133031.96,High
15722364,Male,43,664,56099.86,High
15722404,Female,30,445,127939.19,Very High
15722409,Male,47,693,80149.27,Medium
15722425,Male,32,639,111340.36,High
15722473,Male,41,713,55772.04,Medium
15722479,Male,37,707,6035.51,Medium
15722532,Female,36,690,135784.94,Medium
15722533,Female,40,716,167636.15,Medium
15722535,Female,33,457,60013.17,Very High
15722548,Male,48,540,116973.48,Very High
15722578,Female,21,685,164966.27,Medium
15722583,Female,29,636,101102.39,High
15722599,Female,37,751,49734.94,Low
15722611,Female,53,752,51587.04,Low
15722632,Male,50,716,12944.17,Medium
15722692,Male,38,464,75574.48,Very High
15722701,Male,18,594,167689.56,High
15722731,Male,46,653,78250.13,High
15722758,Male,40,585,146156.98,High
15722765,Female,57,580,108528.74,High
15722813,Male,30,470,68293.93,Very High
15722845,Male,29,665,63732.9,High
15722902,Male,50,652,17160.94,High
15722965,Male,57,757,53179.21,Low
15722991,Male,54,567,52035.29,Very High
15722993,Female,27,700,8996.79,Medium
15723006,Male,38,489,196990.79,Very High
15723008,Female,45,720,35633.15,Medium
15723013,Male,28,613,185483.24,High
15723028,Male,33,778,85439.73,Low
15723053,Male,32,504,15658.99,Very High
15723064,Male,24,603,21858.28,High
15723105,Female,28,756,164394.65,Low
15723153,Male,33,708,138613.21,Medium
15723169,Female,31,640,48640.77,High
15723216,Male,33,623,104079.62,High
15723217,Male,37,616,111312.96,High
15723250,Male,42,519,101485.72,Very High
15723263,Female,34,495,116069.24,Very High
15723299,Male,53,774,153887.93,Low
15723318,Female,55,619,60810.64,High
15723320,Female,25,651,114566.47,High
15723339,Female,38,554,172629.67,Very High
15723373,Female,34,643,65374.86,High
15723400,Male,28,663,123969.64,High
15723411,Female,36,607,46416.36,High
15723437,Female,35,701,65765.22,Medium
15723481,Male,42,728,41823.22,Medium
15723484,Female,42,669,148611.52,High
15723488,Male,47,668,157959.02,High
15723604,Male,39,639,30414.17,High
15723613,Female,28,623,41227.67,High
15723620,Male,41,617,14496.67,High
15723654,Male,25,773,73656.38,Low
15723658,Female,30,712,152417.97,Medium
15723671,Male,35,661,83949.68,High
15723685,Female,26,601,50070.59,High
15723706,Female,33,573,137476.71,Very High
15723717,Male,41,483,163147.99,Very High
15723720,Female,31,591,48778.46,High
15723721,Male,30,543,157711.18,Very High
15723737,Male,27,680,32454.26,Medium
15723786,Female,37,709,16733.59,Medium
15723818,Female,37,453,8949.2,Very High
15723827,Male,30,683,183171.47,Medium
15723851,Male,40,699,78387.32,Medium
15723856,Female,29,602,62487.97,High
15723858,Male,39,517,12465.51,Very High
15723864,Male,47,828,83611.45,Very Low
15723872,Female,46,589,168369.37,High
15723873,Male,31,657,98820.39,High
15723884,Male,40,758,96097.65,Low
15723886,Male,20,767,150135.38,Low
15723894,Male,45,625,124607.7,High
15723907,Female,49,712,196257.68,Medium
15723950,Male,40,684,115468.84,Medium
15723989,Male,40,646,179473.26,High
15724076,Female,57,815,38941.44,Very Low
15724099,Male,26,674,149369.41,Medium
15724127,Female,26,790,98309.27,Low
15724145,Male,29,616,140746.13,High
15724150,Male,48,814,185791.9,Very Low
15724154,Female,49,625,126812.63,High
15724161,Female,40,644,77063.63,High
15724181,Male,47,647,157360.9,High
15724200,Male,38,584,173632.92,High
15724223,Female,55,545,10034.77,Very High
15724251,Female,29,682,32589.89,Medium
15724269,Male,25,670,144723.38,Medium
15724282,Male,44,540,12120.79,Very High
15724296,Male,41,684,120284.67,Medium
15724307,Male,76,780,64872.33,Low
15724321,Female,47,516,149614.17,Very High
15724334,Male,22,529,151169.83,Very High
15724336,Female,49,513,126223.84,Very High
15724402,Female,30,770,100557.03,Low
15724423,Female,38,571,38962.94,Very High
15724428,Male,40,544,61581.2,Very High
15724443,Female,29,703,82824.08,Medium
15724444,Female,38,567,107841.77,Very High
15724453,Male,23,570,198830.98,Very High
15724466,Female,41,744,197548.63,Low
15724527,Male,34,825,31933.06,Very Low
15724536,Female,28,560,120880.72,Very High
15724543,Male,61,597,81299.17,High
15724563,Female,42,752,140139.28,Low
15724620,Male,37,538,162511.55,Very High
15724623,Female,24,704,162503.48,Medium
15724632,Female,41,537,175262.49,Very High
15724648,Male,26,725,133720.57,Medium
15724663,Female,36,654,157238.05,High
15724684,Male,46,610,54394.28,High
15724691,Male,34,712,195052.12,Medium
15724719,Female,22,550,129890.94,Very High
15724764,Female,42,667,26022.37,High
15724834,Female,30,498,135795.53,Very High
15724838,Female,43,599,170347.1,High
15724848,Female,46,516,115789.25,Very High
15724851,Male,31,507,150037.19,Very High
15724858,Female,54,688,191212.63,Medium
15724863,Female,55,420,144870.28,Very High
15724876,Female,38,560,33245.97,Very High
15724889,Male,38,665,87412.74,High
15724890,Male,36,584,83058.14,High
15724924,Female,37,589,18988.58,High
15724944,Male,34,663,180427.24,High
15724955,Male,38,537,141023.01,Very High
15725002,Male,37,749,20306.79,Low
15725024,Female,33,805,33330.89,Very Low
15725028,Male,29,679,63687.06,Medium
15725036,Male,42,709,77142.85,Medium
15725039,Male,32,702,126082.18,Medium
15725068,Female,21,701,26327.42,Medium
15725076,Female,27,653,33389.42,High
15725094,Female,37,623,93832.33,High
15725141,Female,44,716,27341.63,Medium
15725166,Male,30,707,33159.37,Medium
15725221,Male,62,738,42766.03,Medium
15725302,Female,20,670,119759.24,Medium
15725311,Female,31,726,98178.57,Medium
15725355,Female,43,439,104889.3,Very High
15725429,Male,33,623,174777.98,High
15725478,Male,60,775,111558.7,Low
15725509,Male,30,662,149587.92,High
15725511,Female,31,559,160941.78,Very High
15725639,Female,63,793,184243.25,Low
15725660,Male,20,676,68621.98,Medium
15725664,Female,38,549,157442.75,Very High
15725665,Male,47,679,191198.92,Medium
15725679,Female,47,531,194998.34,Very High
15725698,Female,35,520,90280.7,Very High
15725737,Male,46,669,8487.75,High
15725762,Male,24,808,174107.04,Very Low
15725767,Male,23,701,38960.59,Medium
15725772,Female,36,654,146652.11,High
15725776,Male,24,649,133091.32,High
15725794,Female,49,659,116249.72,High
15725811,Male,25,705,59887.15,Medium
15725818,Male,40,583,5635.63,High
15725835,Female,32,785,52583.79,Low
15725882,Female,40,618,54495.82,High
15725906,Female,51,665,38928.48,High
15725945,Female,42,659,162734.31,High
15725997,Female,35,660,19199.61,High
15726032,Male,33,608,68777.26,High
15726046,Female,27,712,126809.15,Medium
15726058,Male,27,754,87908.01,Low
15726087,Female,62,592,100941.57,High
15726088,Male,40,476,22735.45,Very High
15726103,Female,55,689,42364.75,Medium
15726153,Male,31,622,2578.43,High
15726167,Male,37,655,142415.97,High
15726178,Female,48,712,183235.33,Medium
15726179,Female,43,757,3497.43,Low
15726186,Male,29,639,97983.44,High
15726234,Female,41,708,157003.99,Medium
15726250,Female,38,508,22614.19,Very High
15726267,Male,32,570,62810.91,Very High
15726289,Male,25,645,42669.37,High
15726310,Female,27,782,143614.01,Low
15726313,Female,50,687,110230.4,Medium
15726354,Female,32,688,172531.23,Medium
15726358,Male,34,681,130686.59,Medium
15726403,Male,41,660,26025.6,High
15726466,Male,43,751,125920.54,Low
15726484,Male,37,633,124830.11,High
15726487,Male,63,431,168008.17,Very High
15726490,Male,52,782,52759.82,Low
15726494,Male,44,481,65500.53,Very High
15726556,Female,26,594,131211.86,High
15726557,Female,42,638,32916.29,High
15726588,Female,36,653,110525.6,High
15726589,Male,39,540,114092.52,Very High
15726631,Female,39,758,56577.0,Low
15726634,Male,47,479,95270.83,Very High
15726676,Male,30,616,196108.51,High
15726695,Female,20,601,86791.9,High
15726720,Female,40,480,170332.67,Very High
15726747,Male,63,714,166677.54,Medium
15726774,Male,35,563,39546.32,Very High
15726776,Male,36,705,21807.16,Medium
15726791,Female,45,637,145134.49,High
15726796,Male,38,844,119333.38,Very Low
15726814,Male,46,554,57320.92,Very High
15726832,Male,61,850,92053.75,Very Low
15726855,Female,45,805,189428.75,Very Low
15726931,Female,41,715,92982.61,Medium
15726945,Female,72,677,153604.44,Medium
15726960,Female,36,741,89804.83,Low
