customer_id,tenure_years,contract_type,is_active_member
15718242,1,Month-to-month,0
15718245,1,Month-to-month,1
15718247,8,Two year,1
15718280,5,One year,1
15718281,1,Month-to-month,1
15718289,3,One year,0
15718369,9,Two year,1
15718406,3,One year,0
15718443,3,One year,0
15718454,2,Month-to-month,0
15718465,3,One year,0
15718507,3,One year,1
15718531,8,Two year,1
15718572,9,Two year,1
15718588,9,Two year,0
15718667,7,Two year,0
15718673,10,Two year,0
15718765,6,One year,0
15718769,1,Month-to-month,0
15718773,0,Month-to-month,0
15718779,1,Month-to-month,1
15718780,4,One year,1
15718789,5,One year,0
15718839,2,Month-to-month,1
15718843,1,Month-to-month,0
15718852,9,Two year,1
15718893,4,One year,0
15718912,5,One year,1
15718921,7,Two year,1
15718944,6,One year,0
15719017,8,Two year,1
15719090,4,One year,1
15719170,1,Month-to-month,1
15719212,5,One year,0
15719265,9,Two year,0
15719276,6,One year,0
15719294,2,Month-to-month,0
15719302,9,Two year,1
15719309,1,Month-to-month,1
15719348,8,Two year,0
15719352,6,One year,0
15719377,4,One year,1
15719426,8,Two year,1
15719479,7,Two year,1
15719508,7,Two year,1
15719541,2,Month-to-month,0
15719561,5,One year,0
15719579,9,Two year,1
15719606,9,Two year,0
15719624,9,Two year,0
15719649,3,One year,0
15719778,1,Month-to-month,0
15719779,1,Month-to-month,0
15719793,5,One year,1
15719809,3,One year,0
15719827,3,One year,0
15719856,3,One year,1
15719858,9,Two year,1
15719898,7,Two year,1
15719931,8,Two year,0
15719940,10,Two year,0
15719950,10,Two year,1
15719958,3,One year,1
15719991,1,Month-to-month,0
15720050,2,Month-to-month,0
15720071,3,One year,0
15720083,1,Month-to-month,1
15720110,2,Month-to-month,1
15720123,3,One year,0
15720134,9,Two year,1
15720155,6,One year,1
15720187,7,Two year,0
15720203,7,Two year,0
15720284,4,One year,0
15720305,1,Month-to-month,1
15720338,8,Two year,1
15720353,1,Month-to-month,0
15720354,4,One year,1
15720371,3,One year,0
15720463,2,Month-to-month,0
15720508,3,One year,0
15720509,9,Two year,1
15720511,3,One year,0
15720529,6,One year,1
15720559,5,One year,0
15720583,0,Month-to-month,1
15720636,4,One year,1
15720637,10,Two year,0
15720644,6,One year,0
15720649,5,One year,0
15720662,1,Month-to-month,1
15720671,8,Two year,1
15720676,7,Two year,0
15720687,4,One year,0
15720702,3,One year,0
15720706,2,Month-to-month,1
15720713,10,Two year,1
15720725,2,Month-to-month,0
15720745,4,One year,1
15720774,7,Two year,0
15720814,2,Month-to-month,0
15720820,9,Two year,1
15720838,3,One year,1
15720847,2,Month-to-month,1
15720893,9,Two year,0
15720910,9,Two year,1
15720919,7,Two year,1
15720924,1,Month-to-month,1
15720929,8,Two year,0
15720941,8,Two year,1
15720943,1,Month-to-month,0
15720968,2,Month-to-month,0
15721007,8,Two year,0
15721019,3,One year,0
15721024,0,Month-to-month,0
15721047,1,Month-to-month,0
15721116,0,Month-to-month,1
15721181,6,One year,0
15721189,7,Two year,1
15721207,6,One year,0
15721251,4,One year,1
15721292,5,One year,0
15721303,1,Month-to-month,0
15721307,1,Month-to-month,0
15721377,3,One year,0
15721383,10,Two year,1
15721426,10,Two year,0
15721433,4,One year,0
15721460,8,Two year,0
15721462,2,Month-to-month,1
15721469,9,Two year,0
15721487,6,One year,1
15721504,3,One year,0
15721507,1,Month-to-month,0
15721569,8,Two year,1
15721582,4,One year,1
15721585,3,One year,1
15721592,5,One year,0
15721658,2,Month-to-month,1
15721715,9,Two year,1
15721719,7,Two year,1
15721730,4,One year,0
15721740,7,Two year,1
15721779,5,One year,0
15721793,7,Two year,1
15721835,7,Two year,0
15721917,8,Two year,1
15721921,8,Two year,1
15721935,7,Two year,1
15721937,0,Month-to-month,1
15722004,4,One year,0
15722010,9,Two year,0
15722037,7,Two year,1
15722053,3,One year,1
15722061,8,Two year,0
15722072,5,One year,1
15722083,8,Two year,0
15722090,6,One year,1
15722122,7,Two year,1
15722212,8,Two year,0
15722246,4,One year,1
15722322,2,Month-to-month,1
15722350,7,Two year,1
15722364,9,Two year,1
15722404,3,One year,1
15722409,8,Two year,1
15722425,9,Two year,0
15722473,3,One year,0
15722479,1,Month-to-month,1
15722532,10,Two year,1
15722533,3,One year,1
15722535,7,Two year,1
15722548,0,Month-to-month,0
15722578,6,One year,1
15722583,6,One year,1
15722599,9,Two year,0
15722611,8,Two year,1
15722632,2,Month-to-month,1
15722692,3,One year,0
15722701,1,Month-to-month,0
15722731,0,Month-to-month,0
15722758,7,Two year,0
15722765,0,Month-to-month,1
15722813,4,One year,0
15722845,1,Month-to-month,1
15722902,8,Two year,1
15722965,3,One year,1
15722991,9,Two year,0
15722993,6,One year,0
15723006,8,Two year,1
15723008,1,Month-to-month,1
15723013,7,Two year,1
15723028,1,Month-to-month,0
15723053,8,Two year,1
15723064,1,Month-to-month,0
15723105,6,One year,1
15723153,3,One year,0
15723169,9,Two year,0
15723216,2,Month-to-month,1
15723217,9,Two year,0
15723250,8,Two year,1
15723263,9,Two year,1
15723299,4,One year,1
15723318,0,Month-to-month,0
15723320,2,Month-to-month,0
15723339,4,One year,1
15723373,8,Two year,0
15723400,4,One year,1
15723411,4,One year,1
15723437,2,Month-to-month,1
15723481,8,Two year,1
15723484,1,Month-to-month,0
15723488,7,Two year,1
15723604,6,One year,0
15723613,4,One year,0
15723620,7,Two year,1
15723654,2,Month-to-month,0
15723658,6,One year,0
15723671,9,Two year,0
15723685,7,Two year,0
15723706,0,Month-to-month,0
15723717,1,Month-to-month,0
15723720,7,Two year,1
15723721,4,One year,0
15723737,3,One year,0
15723786,9,Two year,0
15723818,4,One year,0
15723827,4,One year,0
15723851,2,Month-to-month,0
15723856,3,One year,1
15723858,3,One year,1
15723864,1,Month-to-month,0
15723872,10,Two year,1
15723873,3,One year,0
15723884,3,One year,0
15723886,3,One year,1
15723894,7,Two year,0
15723907,5,One year,0
15723950,2,Month-to-month,1
15723989,5,One year,1
15724076,5,One year,0
15724099,6,One year,1
15724127,4,One year,0
15724145,8,Two year,0
15724150,9,Two year,1
15724154,4,One year,0
15724161,9,Two year,0
15724181,5,One year,1
15724200,1,Month-to-month,1
15724223,5,One year,0
15724251,6,One year,0
15724269,7,Two year,1
15724282,3,One year,1
15724296,2,Month-to-month,0
15724307,10,Two year,1
15724321,9,Two year,0
15724334,5,One year,0
15724336,5,One year,0
15724402,8,Two year,0
15724423,6,One year,0
15724428,8,Two year,0
15724443,3,One year,1
15724444,1,Month-to-month,1
15724453,2,Month-to-month,0
15724466,2,Month-to-month,0
15724527,9,Two year,1
15724536,1,Month-to-month,1
15724543,5,One year,1
15724563,3,One year,1
15724620,1,Month-to-month,0
15724623,7,Two year,0
15724632,0,Month-to-month,1
15724648,6,One year,0
15724663,5,One year,0
15724684,5,One year,0
15724691,1,Month-to-month,1
15724719,7,Two year,0
15724764,10,Two year,0
15724834,1,Month-to-month,0
15724838,4,One year,0
15724848,1,Month-to-month,0
15724851,9,Two year,0
15724858,9,Two year,0
15724863,4,One year,0
15724876,5,One year,1
15724889,9,Two year,1
15724890,4,One year,0
15724924,6,One year,1
15724944,7,Two year,1
15724955,3,One year,0
15725002,7,Two year,0
15725024,3,One year,1
15725028,3,One year,1
15725036,9,Two year,1
15725039,8,Two year,1
15725068,9,Two year,1
15725076,6,One year,1
15725094,4,One year,1
15725141,3,One year,0
15725166,8,Two year,0
15725221,10,Two year,1
15725302,4,One year,0
15725311,9,Two year,1
15725355,8,Two year,1
15725429,8,Two year,1
15725478,7,Two year,1
15725509,5,One year,1
15725511,3,One year,1
15725639,9,Two year,1
15725660,1,Month-to-month,0
15725664,8,Two year,0
15725665,10,Two year,0
15725679,6,One year,0
15725698,4,One year,1
15725737,3,One year,1
15725762,4,One year,0
15725767,3,One year,0
15725772,2,Month-to-month,1
15725776,7,Two year,0
15725794,1,Month-to-month,0
15725811,0,Month-to-month,1
15725818,4,One year,1
15725835,3,One year,1
15725882,1,Month-to-month,1
15725906,8,Two year,1
15725945,2,Month-to-month,0
15725997,6,One year,0
15726032,9,Two year,0
15726046,2,Month-to-month,0
15726058,7,Two year,1
15726087,5,One year,1
15726088,6,One year,1
15726103,1,Month-to-month,0
15726153,5,One year,1
15726167,4,One year,1
15726178,8,Two year,0
15726179,5,One year,1
15726186,4,One year,0
15726234,5,One year,1
15726250,3,One year,1
15726267,9,Two year,1
15726289,0,Month-to-month,0
15726310,3,One year,0
15726313,5,One year,0
15726354,6,One year,0
15726358,7,Two year,0
15726403,1,Month-to-month,0
15726466,1,Month-to-month,0
15726484,7,Two year,1
15726487,6,One year,1
15726490,4,One year,1
15726494,9,Two year,0
15726556,6,One year,0
15726557,7,Two year,0
15726588,3,One year,0
15726589,1,Month-to-month,0
15726631,6,One year,1
15726634,1,Month-to-month,0
15726676,5,One year,1
15726695,9,Two year,0
15726720,7,Two year,0
15726747,4,One year,1
15726774,3,One year,0
15726776,1,Month-to-month,1
15726791,2,Month-to-month,1
15726796,7,Two year,1
15726814,4,One year,1
15726832,3,One year,1
15726855,9,Two year,0
15726931,8,Two year,0
15726945,8,Two year,1
15726960,3,One year,1
15727021,8,Two year,1
15727041,7,Two year,1
15727059,4,One year,0
15727138,9,Two year,1
15727177,6,One year,0
15727197,9,Two year,0
15727198,2,Month-to-month,0
15727251,8,Two year,0
15727281,9,Two year,0
15727291,1,Month-to-month,0
15727299,1,Month-to-month,1
15727311,0,Month-to-month,1
15727317,1,Month-to-month,0
15727350,8,Two year,0
15727353,7,Two year,0
15727361,1,Month-to-month,1
15727384,10,Two year,1
15727391,9,Two year,0
15727408,8,Two year,0
15727421,6,One year,1
15727467,3,One year,0
15727489,1,Month-to-month,0
15727490,5,One year,1
15727499,3,One year,0
15727539,4,One year,0
15727546,9,Two year,1
15727556,5,One year,1
15727605,4,One year,1
15727619,9,Two year,0
15727688,4,One year,1
15727696,1,Month-to-month,1
15727703,10,Two year,0
15727811,0,Month-to-month,0
15727819,10,Two year,1
15727829,2,Month-to-month,1
15727857,1,Month-to-month,0
15727868,2,Month-to-month,1
15727915,4,One year,0
15727919,6,One year,0
15727944,1,Month-to-month,1
15728005,9,Two year,0
15728006,2,Month-to-month,0
15728010,5,One year,1
15728012,3,One year,0
15728043,7,Two year,0
15728078,10,Two year,1
15728082,6,One year,0
15728167,2,Month-to-month,0
15728224,9,Two year,0
15728333,8,Two year,1
15728352,4,One year,0
15728362,3,One year,0
15728456,3,One year,0
15728474,4,One year,1
15728480,8,Two year,1
15728505,1,Month-to-month,1
15728523,5,One year,1
15728542,4,One year,1
15728564,6,One year,1
15728605,4,One year,1
15728608,9,Two year,1
15728669,8,Two year,0
15728683,0,Month-to-month,1
15728693,3,One year,1
15728706,7,Two year,0
15728709,7,Two year,0
15728773,7,Two year,1
15728823,10,Two year,0
15728829,7,Two year,0
15728838,1,Month-to-month,0
15728885,0,Month-to-month,1
15728906,5,One year,1
15728912,6,One year,0
15728917,6,One year,0
15728963,10,Two year,0
15729018,2,Month-to-month,1
15729019,8,Two year,0
15729040,2,Month-to-month,0
15729054,4,One year,1
15729065,2,Month-to-month,1
15729083,2,Month-to-month,1
15729087,9,Two year,1
15729110,7,Two year,0
15729117,1,Month-to-month,1
15729201,9,Two year,0
15729224,5,One year,0
15729238,1,Month-to-month,1
15729246,5,One year,1
15729279,4,One year,0
15729359,9,Two year,1
15729362,8,Two year,0
15729377,1,Month-to-month,1
15729412,4,One year,1
15729435,6,One year,1
15729454,8,Two year,0
15729489,8,Two year,1
15729515,1,Month-to-month,1
15729557,5,One year,0
15729574,4,One year,1
15729582,3,One year,0
15729599,7,Two year,1
15729668,3,One year,0
15729689,6,One year,1
15729718,6,One year,0
15729763,1,Month-to-month,1
15729771,9,Two year,1
15729804,10,Two year,1
15729832,3,One year,0
15729836,1,Month-to-month,0
15729908,10,Two year,0
15729954,5,One year,0
15729956,1,Month-to-month,1
15729958,1,Month-to-month,1
15729970,8,Two year,1
15729975,8,Two year,1
15730038,5,One year,0
15730044,6,One year,1
15730059,9,Two year,1
15730076,1,Month-to-month,0
15730137,0,Month-to-month,0
15730150,0,Month-to-month,0
15730161,3,One year,0
15730272,5,One year,1
15730273,8,Two year,0
15730287,8,Two year,0
15730339,3,One year,0
15730345,2,Month-to-month,1
15730353,9,Two year,0
15730360,4,One year,1
15730394,8,Two year,0
15730397,1,Month-to-month,1
15730418,2,Month-to-month,0
15730433,1,Month-to-month,0
15730441,10,Two year,1
15730447,4,One year,1
15730448,5,One year,1
15730460,2,Month-to-month,0
15730469,4,One year,1
15730488,1,Month-to-month,1
15730540,8,Two year,0
15730579,5,One year,1
15730590,1,Month-to-month,0
15730639,7,Two year,0
15730657,4,One year,1
15730673,7,Two year,0
15730688,8,Two year,1
15730705,9,Two year,0
15730735,9,Two year,1
15730738,9,Two year,1
15730759,9,Two year,0
15730793,3,One year,1
15730796,7,Two year,1
15730810,9,Two year,1
15730830,3,One year,1
15730868,5,One year,1
15731026,2,Month-to-month,0
15731117,2,Month-to-month,0
15731148,0,Month-to-month,1
15731166,1,Month-to-month,1
15731246,10,Two year,0
15731267,4,One year,0
15731281,3,One year,1
15731327,2,Month-to-month,1
15731330,7,Two year,1
15731412,6,One year,1
15731463,10,Two year,1
15731478,1,Month-to-month,0
15731507,1,Month-to-month,0
15731511,7,Two year,0
15731519,5,One year,0
15731522,8,Two year,1
15731543,9,Two year,1
15731553,8,Two year,0
15731555,9,Two year,0
15731569,5,One year,1
15731586,2,Month-to-month,0
15731669,2,Month-to-month,0
15731744,2,Month-to-month,1
15731751,1,Month-to-month,1
15731755,10,Two year,0
15731760,5,One year,1
15731781,7,Two year,0
15731790,6,One year,1
15731815,4,One year,0
15731829,10,Two year,0
15731865,1,Month-to-month,0
15731890,1,Month-to-month,1
15731951,5,One year,0
15731989,4,One year,0
15732020,6,One year,1
15732061,1,Month-to-month,0
15732102,3,One year,0
15732113,8,Two year,1
15732175,2,Month-to-month,1
15732199,9,Two year,1
15732202,1,Month-to-month,1
15732235,0,Month-to-month,1
15732265,9,Two year,0
15732266,5,One year,0
15732268,3,One year,0
15732270,8,Two year,1
15732281,6,One year,0
15732293,8,Two year,1
15732299,4,One year,1
15732307,4,One year,1
15732334,0,Month-to-month,0
15732430,4,One year,0
15732437,0,Month-to-month,1
15732438,4,One year,0
15732448,8,Two year,1
15732476,3,One year,1
15732563,7,Two year,1
15732610,6,One year,0
15732621,10,Two year,1
15732628,2,Month-to-month,1
15732643,1,Month-to-month,1
15732644,5,One year,0
15732660,2,Month-to-month,1
15732672,6,One year,1
15732674,6,One year,1
15732704,9,Two year,0
15732740,9,Two year,0
15732774,7,Two year,0
15732778,1,Month-to-month,1
15732791,5,One year,1
15732832,5,One year,0
15732884,7,Two year,0
15732903,7,Two year,0
15732917,5,One year,0
15732943,4,One year,0
15732963,9,Two year,1
15732967,6,One year,1
15732987,3,One year,0
15733014,10,Two year,1
15733032,2,Month-to-month,1
15733111,6,One year,1
15733114,9,Two year,0
15733119,8,Two year,0
15733138,5,One year,1
15733169,7,Two year,1
15733229,7,Two year,0
15733234,4,One year,1
15733247,10,Two year,0
15733261,6,One year,0
15733297,10,Two year,1
15733303,5,One year,1
15733361,6,One year,0
15733387,6,One year,1
15733429,8,Two year,1
15733444,9,Two year,0
15733447,1,Month-to-month,1
15733460,9,Two year,1
15733476,6,One year,1
15733491,8,Two year,0
15733581,9,Two year,0
15733597,0,Month-to-month,0
15733602,2,Month-to-month,1
15733616,5,One year,1
15733661,8,Two year,0
15733705,8,Two year,1
15733768,1,Month-to-month,1
15733777,8,Two year,0
15733797,5,One year,0
15733842,1,Month-to-month,0
15733872,10,Two year,0
15733876,9,Two year,1
15733883,7,Two year,0
15733888,3,One year,0
15733904,9,Two year,0
15733964,1,Month-to-month,1
15733966,4,One year,1
15733973,8,Two year,0
15733974,9,Two year,0
15734005,1,Month-to-month,0
15734008,5,One year,0
15734044,7,Two year,1
15734058,9,Two year,1
15734085,5,One year,1
15734161,6,One year,0
15734177,4,One year,1
15734202,4,One year,0
15734246,8,Two year,1
15734311,3,One year,1
15734312,6,One year,1
15734365,5,One year,1
15734438,4,One year,0
15734461,2,Month-to-month,1
15734491,4,One year,1
15734524,3,One year,0
15734565,8,Two year,0
15734578,1,Month-to-month,1
15734588,0,Month-to-month,1
15734609,2,Month-to-month,1
15734610,4,One year,0
15734626,1,Month-to-month,1
15734628,5,One year,0
15734634,5,One year,0
15734649,0,Month-to-month,0
15734659,5,One year,0
15734674,6,One year,0
15734711,7,Two year,0
15734714,3,One year,0
15734737,9,Two year,1
15734762,3,One year,0
15734765,4,One year,1
15734850,1,Month-to-month,0
15734886,3,One year,0
15734892,4,One year,1
15734917,8,Two year,0
15734942,8,Two year,0
15734948,7,Two year,0
15734970,7,Two year,0
15734987,7,Two year,0
15734999,2,Month-to-month,0
15735025,3,One year,1
15735078,1,Month-to-month,1
15735080,2,Month-to-month,1
15735106,6,One year,0
15735203,1,Month-to-month,1
15735221,10,Two year,0
15735222,5,One year,1
15735246,9,Two year,0
15735263,5,One year,1
15735270,2,Month-to-month,0
15735330,1,Month-to-month,0
15735339,4,One year,0
15735346,10,Two year,1
15735358,4,One year,1
15735388,7,Two year,0
15735400,8,Two year,0
15735428,0,Month-to-month,0
15735439,1,Month-to-month,0
15735522,2,Month-to-month,0
15735549,3,One year,1
15735572,9,Two year,1
15735632,8,Two year,1
15735636,2,Month-to-month,1
15735687,2,Month-to-month,0
15735688,6,One year,0
15735719,9,Two year,1
15735782,9,Two year,0
15735784,8,Two year,0
15735788,6,One year,1
15735799,3,One year,1
15735837,3,One year,1
15735849,2,Month-to-month,1
15735878,10,Two year,0
15735909,8,Two year,0
15735968,10,Two year,1
15736008,9,Two year,0
15736043,6,One year,1
15736069,6,One year,0
15736078,7,Two year,0
15736112,2,Month-to-month,1
15736124,1,Month-to-month,1
15736126,0,Month-to-month,1
15736146,4,One year,1
15736154,1,Month-to-month,1
15736228,3,One year,1
15736250,2,Month-to-month,1
15736254,2,Month-to-month,0
15736271,9,Two year,0
15736274,8,Two year,0
15736287,9,Two year,0
15736299,8,Two year,0
15736302,4,One year,1
15736327,1,Month-to-month,1
15736371,3,One year,1
15736397,1,Month-to-month,0
15736399,10,Two year,0
15736413,1,Month-to-month,1
15736420,4,One year,1
15736431,2,Month-to-month,0
15736495,8,Two year,0
15736510,2,Month-to-month,0
15736533,5,One year,0
15736534,0,Month-to-month,1
15736578,1,Month-to-month,1
15736601,4,One year,0
15736656,4,One year,1
15736717,7,Two year,1
15736730,2,Month-to-month,1
15736760,9,Two year,0
15736769,9,Two year,0
15736778,1,Month-to-month,1
15736816,2,Month-to-month,1
15736879,1,Month-to-month,0
15736963,1,Month-to-month,1
15736990,3,One year,0
15737025,1,Month-to-month,0
15737047,6,One year,0
15737051,8,Two year,0
15737071,5,One year,1
15737080,1,Month-to-month,1
15737104,0,Month-to-month,1
15737133,4,One year,1
15737169,8,Two year,1
15737173,3,One year,0
15737194,5,One year,0
15737265,6,One year,0
15737267,1,Month-to-month,0
15737275,3,One year,1
15737310,10,Two year,0
15737354,7,Two year,1
15737385,6,One year,0
15737404,1,Month-to-month,1
15737408,6,One year,0
